"id","fifaId","name","firstName","lastName","knownName","position","price","squadId","team","teamAbbr","group","status","matchStatus","percentSelected","totalPoints","avgPoints","form","lastRoundPoints","oneToWatch","nextFixtureId","nextFixture","nextFixtureDate","nextFixtureVenue","nextFixtureCity"
"2016",,"Issa Diop","Issa","Diop",,"DEF","4.5","29","Morocco","MAR","c","playing",,"0.2","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"2063",,"Joaquín Piquerez","Joaquín","Piquerez",,"DEF","4.5","46","Uruguay","URU","h","playing",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1193",,"Kaan Ayhan","Kaan","Ayhan",,"DEF","4.5","45","Türkiye","TUR","d","playing",,"0.1","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"1454",,"Ko Itakura","Ko","Itakura",,"DEF","4.5","25","Japan","JPN","f","playing",,"0.2","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1548",,"Lee Gi-Hyuk","Gi-Hyuk","Lee","Lee Gi-Hyuk","DEF","4.5","27","Korea Republic","KOR","a","playing",,"0.1","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"360",,"Livano Comenencia","Livano","Comenencia",,"DEF","4.5","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"493",,"Maxence Lacroix","Maxence","Lacroix",,"DEF","4.5","19","France","FRA","i","playing",,"0.5","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1142",,"Ricardo Rodríguez","Ricardo","Rodríguez",,"DEF","4.5","43","Switzerland","SUI","b","playing",,"1.9","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"801",,"Stefan de Vrij","Stefan","de Vrij",,"DEF","4.5","30","Netherlands","NED","f","transferred",,"0.1","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1346",,"Wesley","Wesley Vinícius","França Lima","Wesley","DEF","4.5","7","Brazil","BRA","c","playing",,"2.3","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1689",,"Adrián Alcaraz","Adrián","Alcaraz",,"FWD","4.5","34","Paraguay","PAR","d","transferred",,"0.1","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1483",,"Alexéi Domínguez","Alexéi","Domínguez",,"FWD","4.5","28","Mexico","MEX","a","transferred",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"616",,"Amirhossein Hosseinzadeh","Amirhossein","Hosseinzadeh",,"FWD","4.5","23","IR Iran","IRN","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"314",,"Bazoumana Touré","Bazoumana","Touré",,"FWD","4.5","12","Côte d'Ivoire","CIV","e","playing",,"0.2","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"1423",,"Christophe Kabongo","Christophe","Kabongo",,"FWD","4.5","15","Czechia","CZE","a","transferred",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1991",,"Christopher Bonsu Baah","Christopher","Bonsu Baah",,"FWD","4.5","21","Ghana","GHA","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"1175",,"Elias Saad","Elias","Saad",,"FWD","4.5","44","Tunisia","TUN","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"1075",,"Evidence Makgopa","Evidence","Makgopa",,"FWD","4.5","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"232",,"Jacen Russell-Rowe","Jacen","Russell-Rowe",,"FWD","4.5","9","Canada","CAN","b","transferred",,"0","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"287",,"Nathanaël Mbuku","Nathanaël","Mbuku",,"FWD","4.5","11","Congo DR","COD","k","playing",,"0","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"151",,"Samed Bazdar","Samed","Bazdar",,"FWD","4.5","6","Bosnia and Herzegovina","BIH","b","playing",,"0","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"997",,"Sultan Mandash","Sultan bin Ahmed bin Mohammed","Mandash","Sultan Mandash","FWD","4.5","37","Saudi Arabia","KSA","h","playing",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1513",,"Tahsin Jamshid","Tahsin Mohammed","Jamshid","Tahsin Jamshid","FWD","4.5","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"2030",,"Tomás Rodríguez","Tomás","Rodríguez","Tomás Rodríguez","FWD","4.5","33","Panama","PAN","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"211",,"Willy Semedo","Willy Johnson","Semedo Afonso","Willy Semedo","FWD","4.5","8","Cabo Verde","CPV","h","playing",,"0","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"508",,"Brice Samba","Brice","Samba",,"GK","4.5","19","France","FRA","i","playing",,"0.2","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"338",,"Dominik Livakovic","Dominik","Livakovic",,"GK","4.5","13","Croatia","CRO","l","playing",,"1.5","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1051",,"Édouard Mendy","Édouard","Mendy","Édouard Mendy","GK","4.5","39","Senegal","SEN","i","playing",,"1.2","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"46",,"Gerónimo Rulli","Gerónimo","Rulli",,"GK","4.5","2","Argentina","ARG","j","playing",,"0.2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"1077",,"Ronwen Williams","Ronwen","Williams",,"GK","4.5","40","South Africa","RSA","a","playing",,"0.4","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1316",,"Walter Benítez","Walter","Benítez",,"GK","4.5","2","Argentina","ARG","j","transferred",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"1343",,"Weverton","Weverton","Pereira da Silva","Weverton","GK","4.5","7","Brazil","BRA","c","playing",,"0.1","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1411",,"Alexandr Sojka","Alexandr","Sojka",,"MID","4.5","15","Czechia","CZE","a","playing",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1695",,"Bara Sapoko Ndiaye","Bara","Sapoko Ndiaye",,"MID","4.5","39","Senegal","SEN","i","playing",,"0.1","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1479",,"Elías Montiel","Elías","Montiel",,"MID","4.5","28","Mexico","MEX","a","transferred",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"761",,"Érick Sánchez","Érick","Sánchez",,"MID","4.5","28","Mexico","MEX","a","transferred",,"0.1","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1476",,"Gilberto Mora","Gilberto","Mora",,"MID","4.5","28","Mexico","MEX","a","playing",,"0.7","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1218",,"Juan Manuel Sanabria","Juan Manuel","Sanabria",,"MID","4.5","46","Uruguay","URU","h","playing",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1704",,"Kamogelo Sebelebele","Kamogelo","Sebelebele",,"MID","4.5","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"371",,"Kevin Felida","Kevin","Felida",,"MID","4.5","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1546",,"Raja'ei Ayed","Raja'ei Ayed Fadel","Hasan","Raja'ei Ayed","MID","4.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1586",,"Çaglar Söyüncü","Çaglar","Söyüncü",,"DEF","4.4","45","Türkiye","TUR","d","playing",,"0.2","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"299",,"Evan Ndicka","Evan","Ndicka",,"DEF","4.4","12","Côte d'Ivoire","CIV","e","playing",,"0.3","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"166",,"Ibañez","Roger","Ibañez da Silva","Ibañez","DEF","4.4","7","Brazil","BRA","c","playing",,"0.2","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1708",,"Jarell Quansah","Jarell","Quansah",,"DEF","4.4","18","England","ENG","l","playing",,"0.1","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1227",,"José María Giménez","José María","Giménez",,"DEF","4.4","46","Uruguay","URU","h","playing",,"2","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"374",,"Ladislav Krejcí","Ladislav","Krejcí",,"DEF","4.4","15","Czechia","CZE","a","playing",,"0.5","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"30",,"Nahuel Molina","Nahuel","Molina",,"DEF","4.4","2","Argentina","ARG","j","playing",,"3.8","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"31",,"Nicolás Otamendi","Nicolás","Otamendi",,"DEF","4.4","2","Argentina","ARG","j","playing",,"2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"2014",,"Noussair Mazraoui","Noussair","Mazraoui",,"DEF","4.4","29","Morocco","MAR","c","playing",,"1.1","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"2",,"Ramy Bensebaini","Ramy","Bensebaini",,"DEF","4.4","1","Algeria","ALG","j","playing",,"0.2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"300",,"Wilfried Singo","Wilfried","Singo",,"DEF","4.4","12","Côte d'Ivoire","CIV","e","playing",,"0.2","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"2053",,"Willian Pacho","Willian","Pacho",,"DEF","4.4","16","Ecuador","ECU","e","playing",,"4","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"662",,"Yukinari Sugawara","Yukinari","Sugawara",,"DEF","4.4","25","Japan","JPN","f","playing",,"0.1","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"754",,"Armando González","Armando","González","Armando González","FWD","4.4","28","Mexico","MEX","a","playing",,"0.2","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"2029",,"Azarías Londoño","Azarías","Londoño",,"FWD","4.4","33","Panama","PAN","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"362",,"Brandley Kuwas","Brandley","Kuwas",,"FWD","4.4","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"2008",,"Brandon Borrello","Brandon","Borrello",,"FWD","4.4","3","Australia","AUS","d","transferred",,"0","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"882",,"César Yanis","César","Yanis",,"FWD","4.4","33","Panama","PAN","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"2025",,"Chemsdine Talbi","Chemsdine","Talbi",,"FWD","4.4","29","Morocco","MAR","c","playing",,"0.1","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1210",,"Deniz Gül","Deniz","Gül",,"FWD","4.4","45","Türkiye","TUR","d","playing",,"0.1","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"585",,"Derrick Etienne","Derrick","Etienne",,"FWD","4.4","22","Haiti","HAI","c","playing",,"0","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"14",,"Farès Ghedjemis","Farès","Ghedjemis",,"FWD","4.4","1","Algeria","ALG","j","playing",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"1176",,"Firas Chaouat","Firas","Chaouat",,"FWD","4.4","44","Tunisia","TUN","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"1049",,"Ibrahim Mbaye","Ibrahim","Mbaye",,"FWD","4.4","39","Senegal","SEN","i","playing",,"0.1","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"419",,"John Mercado","John","Mercado",,"FWD","4.4","16","Ecuador","ECU","e","transferred",,"0","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"831",,"Kosta Barbarouses","Kosta","Barbarouses",,"FWD","4.4","31","New Zealand","NZL","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1269",,"Max Arfsten","Max","Arfsten",,"FWD","4.4","47","USA","USA","d","playing",,"0","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"70",,"Nishan Velupillay","Nishan","Velupillay",,"FWD","4.4","3","Australia","AUS","d","playing",,"0","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"1177",,"Sebastian Tounekti","Sebastian","Tounekti",,"FWD","4.4","44","Tunisia","TUN","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"363",,"Sontje Hansen","Sontje","Hansen",,"FWD","4.4","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"386",,"Tomás Ladra","Tomás","Ladra",,"FWD","4.4","15","Czechia","CZE","a","transferred",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"650",,"Youssef Amyn","Youssef Wali Faeq","Amyn","Youssef Amyn","FWD","4.4","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"962",,"Yusuf Abdurisag","Yusuf","Abdurisag Yusuf","Yusuf Abdurisag","FWD","4.4","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1535",,"Dominik Kotarski","Dominik","Kotarski",,"GK","4.4","13","Croatia","CRO","l","playing",,"0.1","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1568",,"Ahmed Qasem","Ahmed Ihab","Ahmed","Ahmed Qasem","MID","4.4","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"943",,"Ayoub Al Oui","Ayoub Mohamed","Al Oui","Ayoub Al Oui","MID","4.4","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1588",,"Demir Ege Tiknaz","Demir Ege","Tiknaz",,"MID","4.4","45","Türkiye","TUR","d","transferred",,"0","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"434",,"Hamdi Fathy","Hamdi Fathy Abdelhalim","Abdel Fattah","Hamdi Fathy","MID","4.4","17","Egypt","EGY","g","playing",,"0.1","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"2062",,"Herman Johansson","Herman","Johansson",,"MID","4.4","42","Sweden","SWE","f","playing",,"0.2","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"686",,"Ibrahim Sadeh","Ibrahim Mohammad Sami","Sadeh","Ibrahim Sadeh","MID","4.4","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1567",,"Jussef Nasrawe","Jussef","Nasrawe","Jussef Nasrawe","MID","4.4","24","Iraq","IRQ","i","transferred",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"631",,"Marko Farji","Marko Hussein","Farji","Marko Farji","MID","4.4","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"630",,"Zaid Ismael","Zaid Ismael Khaleel","Al Dulaimi","Zaid Ismael","MID","4.4","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1577",,"Aaron Hickey","Aaron","Hickey",,"DEF","4.3","38","Scotland","SCO","c","playing",,"0.2","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"272",,"Aaron Wan-Bissaka","Aaron","Wan-Bissaka",,"DEF","4.3","11","Congo DR","COD","k","playing",,"0.7","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1293",,"Abdukodir Khusanov","Abdukodir","Khusanov",,"DEF","4.3","48","Uzbekistan","UZB","k","playing",,"0.9","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"87",,"Alexander Prass","Alexander","Prass",,"DEF","4.3","4","Austria","AUT","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"140",,"Amar Dedic","Amar","Dedic",,"DEF","4.3","6","Bosnia and Herzegovina","BIH","b","playing",,"0.4","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"403",,"Ángelo Preciado","Ángelo","Preciado",,"DEF","4.3","16","Ecuador","ECU","e","playing",,"0.1","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"169",,"Bremer","Gleison Bremer","Silva Nascimento","Bremer","DEF","4.3","7","Brazil","BRA","c","playing",,"0.5","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"167",,"Danilo","Danilo Luiz","da Silva","Danilo","DEF","4.3","7","Brazil","BRA","c","playing",,"0.6","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"250",,"Dávinson Sánchez","Dávinson","Sánchez",,"DEF","4.3","10","Colombia","COL","k","playing",,"0.8","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
